date,imputed_level,lower_95,upper_95
2017-07-01,3.7575,3.631756706572341,3.883243293427659
2017-12-01,4.295,4.169256706572341,4.420743293427659
2018-04-01,4.0874999999999995,3.9617567065723405,4.2132432934276585
2019-01-01,3.806017537811511,3.7156221316710245,3.8964129439519977
2019-03-01,3.82774173496254,3.7373463288220536,3.918137141103027
2019-05-01,3.7786124401475094,3.684778490174367,3.872446390120652
2019-06-01,3.7773820774567723,3.6799787851492147,3.87478536976433
2019-07-01,3.784326934794476,3.686652377716688,3.882001491872264
2019-08-01,3.794171544832037,3.696475989465393,3.8918671001986804
2019-09-01,3.8043863131138855,3.706689130047514,3.902083496180257
2019-10-01,3.813979367389163,3.716282058136821,3.9116766766415045
2019-11-01,3.8209581190477513,3.7232608000128735,3.918655438082629
2019-12-01,3.8225651651179176,3.724867845324651,3.9202624849111842
2020-01-01,3.818688941897104,3.720991622045043,3.916386261749165
2020-02-01,3.8159988153922346,3.718301495535616,3.9136961352488533
2020-03-01,3.8124714909480937,3.7147741710911215,3.910168810805066
2020-04-01,3.8082910143928492,3.7105936945358495,3.905988334249849
2020-05-01,3.808522339281797,3.7108250194247954,3.9062196591387983
2020-06-01,3.813923146010725,3.716225826153723,3.9116204658677267
2020-07-01,3.823528947301045,3.7258316274440437,3.9212262671580467
2020-08-01,3.833745936356119,3.736048616499119,3.9314432562131185
2020-09-01,3.8432971136681613,3.745599793811189,3.9409944335251335
2020-10-01,3.8513477563051937,3.753650436448575,3.9490450761618123
2020-11-01,3.8567563542521595,3.7590590344000985,3.9544536741042204
2020-12-01,3.8579820263976825,3.760284706604416,3.955679346190949
2021-01-01,3.849446790570533,3.751749471535655,3.9471441096054107
2021-02-01,3.8346779389579315,3.73698062970559,3.932375248210273
2021-03-01,3.8229882992402233,3.7252911161738513,3.9206854823065953
2021-04-01,3.8156909556787464,3.7179954003121027,3.91338651104539
2021-05-01,3.8115855681991913,3.7139110111214033,3.909260125276979
2021-06-01,3.8083839113253237,3.710980619017766,3.9057872036328813
2021-07-01,3.8158381400985046,3.722004190125362,3.909672090071647
2021-09-01,3.8229106743447834,3.729076724371641,3.916744624317926
2021-10-01,3.817929700652306,3.7205264083447482,3.9153329929598635
2021-11-01,3.819931409917641,3.722256852839853,3.917605966995429
2021-12-01,3.8243276870100407,3.726632131643397,3.9220232423766843
2022-01-01,3.829028439934858,3.7313312568684864,3.9267256230012295
2022-02-01,3.8321046360539346,3.734407326801593,3.9298019453062762
2022-03-01,3.832386951953133,3.734689632918255,3.9300842709880106
2022-04-01,3.8323186720170574,3.7346213522237908,3.930015991810324
2022-05-01,3.8347428418980427,3.7370455220459817,3.9324401617501037
2022-06-01,3.8396808562849882,3.7419835364283696,3.937378176141607
2022-07-01,3.847137477078876,3.749440157221904,3.944834796935848
2022-08-01,3.8567346386309516,3.759037318773952,3.9544319584879513
2022-09-01,3.8660550788026,3.7683577589455983,3.9637523986596013
2022-10-01,3.8739389703376634,3.7762416504806615,3.9716362901946654
2022-11-01,3.880105264063751,3.782407944206749,3.9778025839207527
2022-12-01,3.8825197424718243,3.7848224226148224,3.980217062328826
2023-01-01,3.878443969434073,3.780746649577071,3.976141289291075
2023-02-01,3.868010202777785,3.7703128829207833,3.965707522634787
2023-03-01,3.8581000681645308,3.760402748307529,3.9557973880215327
2023-04-01,3.8455729357467403,3.7478756158897384,3.9432702556037422
2023-05-01,3.835711646989394,3.738014327132392,3.933408966846396
2023-06-01,3.8317017887398186,3.7340044688828167,3.9293991085968205
2023-07-01,3.8333457260333246,3.7356484061763227,3.9310430458903265
2023-08-01,3.838521135504215,3.740823815647213,3.936218455361217
2023-09-01,3.8449280111385473,3.7472306912815454,3.9426253309955492
2023-10-01,3.850421746331897,3.752724426474895,3.948119066188899
2023-11-01,3.850824707623016,3.753127387766014,3.948522027480018
2023-12-01,3.8469672170602984,3.7492698972032965,3.9446645369173003
2024-01-01,3.8367308172685455,3.7390334974115436,3.9344281371255474
2024-02-01,3.820965325284918,3.723268005427916,3.9186626451419198
2024-03-01,3.799730044478543,3.7020327246215414,3.8974273643355444
2024-04-01,3.780373997974263,3.6826766781172635,3.878071317831263
2024-05-01,3.765793088200903,3.668095768343931,3.863490408057875
2024-06-01,3.7576933888363837,3.659996068979765,3.8553907086930024
2024-07-01,3.7558127048518677,3.6581153849998067,3.8535100247039287
2024-08-01,3.7596182314518454,3.6619209116585787,3.857315551245112
2024-09-01,3.7673711161001755,3.6696737970652977,3.8650684351350533
2024-10-01,3.774653644415599,3.6769563351632573,3.8723509536679406
2024-11-01,3.7805184020169547,3.6828212189505827,3.8782155850833266
2024-12-01,3.785610403072976,3.6879148477063324,3.8833059584396197
2025-01-01,3.787297486174596,3.689622929096808,3.8849720432523838
2025-02-01,3.7835514502180425,3.686148157910485,3.8809547425256
2025-03-01,3.774648651077107,3.6808147011039645,3.8684826010502493
2025-05-01,3.747376602513243,3.6569811963727563,3.8377720086537295
