date,imputed_level,lower_95,upper_95
2023-02-23,18.83768235406416,18.793131985328635,18.793131985328635
2023-07-06,18.509573138431463,18.31443570259423,18.31443570259423
2023-07-13,18.56560179736854,18.327550985124628,18.775939050208695
2023-07-20,18.590175686692355,18.300485770845345,18.749625714335597
2023-07-27,18.58764978326122,18.13784564945476,18.764967991696885
2024-06-13,18.430955245440423,18.205116350660408,18.586409760119093
2024-07-04,18.315411157281176,18.045959457540267,18.428481280661483
2024-07-18,18.206475194412455,17.779832512007545,18.22393571663195
2024-07-25,18.117215699100967,17.881808658451487,18.338396566661768
2024-08-01,18.049395708945458,17.760439727427826,18.20969439159313
2024-08-15,17.94975147850741,17.50111565820468,17.903409469710592
2024-08-29,17.807764432699734,17.601834438725255,17.998690068475298
2024-11-21,18.219178977465667,18.162662178030057,18.535679065197964
2024-12-05,18.289123068799878,18.212135782379907,18.585137985451322
2024-12-19,18.42625371524116,18.19083112566607,18.59474773126551
2024-12-26,18.483969692195426,18.211280532216527,18.609969323286016
2025-01-16,18.603307620771528,18.283955400422784,18.69441258726428
2025-01-23,18.658318613950627,18.226642372303147,18.66785557842441
2025-02-06,18.621531448359082,18.330555402951855,18.78463042122655
2025-02-13,18.498167549077976,18.12044039763586,18.590285572094345
2025-02-20,18.427453766422374,17.937881988854866,18.418412451029337
2025-02-27,18.385391627933547,17.951941054647172,18.42724065732638
2025-03-06,18.367430739998355,18.112261061853474,18.59564943190405
2025-03-13,18.361638763712325,18.10480282300407,18.577223752570717
2025-03-20,18.358168389307277,18.079088920206058,18.55373031276
2025-03-27,18.34933805315866,18.12770554993684,18.59775522796148
2025-04-03,18.328382287497565,18.087848029012445,18.556439477940767
2025-04-10,18.292037324687175,18.133413421619604,18.597820473243107
2025-04-17,18.2317776207972,18.080764800777565,18.53227807442545
2025-04-24,18.14134836071126,18.143142876554805,18.553448455040332
2025-05-08,18.00483906500115,17.983288099880358,18.358279653625214
