date,imputed_level,lower_95,upper_95
2023-02-23,18.83389471707802,18.72353963133101,18.94424980282503
2023-03-16,19.1377120465367,18.992022627803248,19.28340146527015
2023-06-22,18.266712572254097,18.121023153520646,18.412401990987547
2023-07-06,18.107067941024745,17.943300938183143,18.270834943866348
2023-07-13,18.046574363630825,17.86653587966545,18.2266128475962
2023-07-20,18.100528764104986,17.936761761263384,18.26429576694659
2023-12-21,18.965306530056754,18.818150701451664,19.112462358661844
2024-02-29,19.227620300117962,19.116631993543038,19.338608606692887
2024-03-21,19.02563766916071,18.914649362585784,19.136625975735633
2024-04-18,19.007138506434536,18.896150199859612,19.11812681300946
2024-05-30,18.610835199738787,18.465145781005337,18.756524618472238
2024-06-27,18.245730517886997,18.100041099153547,18.391419936620448
2024-07-11,18.126301534849695,17.962534532008092,18.290068537691297
2024-07-18,18.046825521716595,17.86678703775122,18.22686400568197
2024-07-25,17.968996005541843,17.80522900270024,18.132763008383446
2024-08-08,17.798061425676114,17.652372006942663,17.943750844409564
2024-08-22,17.702066781517665,17.541902025349188,17.862231537686142
2024-08-29,17.688192087555755,17.52802733138728,17.848356843724233
2024-11-14,18.271523238086896,18.125833819353446,18.417212656820347
2024-11-28,18.315819824077312,18.170130405343862,18.461509242810763
2024-12-12,18.44395849787037,18.283793741701892,18.604123254038846
2024-12-19,18.508227157132982,18.348062400964505,18.66839191330146
2025-01-09,18.74753973001798,18.587374973849503,18.907704486186457
2025-01-16,18.824549243188603,18.664384487020126,18.98471399935708
2025-01-30,18.920985636862167,18.758952801713413,19.08301847201092
2025-02-06,18.884850268390604,18.714145254312644,19.055555282468564
2025-02-13,18.742222352858082,18.624604926174012,18.859839779542153
2025-02-27,18.67980864800024,18.516041645158637,18.843575650841842
2025-03-06,18.625078761738738,18.445040277773362,18.805117245704114
2025-03-13,18.553512891421196,18.389745888579593,18.7172798942628
2025-03-27,18.42631430293996,18.261556696332732,18.59107190954719
2025-04-03,18.375988335782917,18.19078710659285,18.561189564972985
2025-04-10,18.31456945746932,18.129368228279255,18.49977068665939
2025-04-17,18.2425391847815,18.07778157817427,18.407296791388728
2025-05-01,18.11130729417182,17.96561787543837,18.25699671290527
2025-12-18,18.715903775782923,18.570214357049473,18.861593194516374
