date,imputed_level,lower_95,upper_95
2019-08-01,3.2751332539244555,2.77797585257961,3.772290655269301
2020-08-01,3.242105756692884,2.744948355348039,3.739263158037729
2021-04-01,3.887168832733774,3.3196843479786216,4.454653317488926
2021-05-01,3.88182097504179,3.3143364902866375,4.449305459796943
2022-04-01,3.333274243698161,2.8361168423533156,3.8304316450430065
